symbol	company	listing_date	market_date	sector	sub_sector	open_price	close_price	low_price	high_price	volume
XRAY	Dentsply Sirona	2008-11-14	2016-01-26	Health Care	Health Care Supplies	57.52	59.22	57.32	59.26	1512900
XRX	Xerox Corp.		2016-01-26	Information Technology	IT Consulting & Other Services	9.13	9.28	9.07	9.31	11234200
XYL	Xylem Inc.	2011-11-01	2016-01-26	Industrials	Industrial Conglomerates	33.99	34.55	33.79	34.67	1841100
YHOO	Yahoo Inc.		2016-01-26	Information Technology	Internet Software & Services	29.76	29.98	29.62	30.19	11426200
YUM	Yum! Brands Inc	1997-10-06	2016-01-26	Consumer Discretionary	Restaurants	67.93	69.87	67.76	70.05	4331400
ZBH	Zimmer Biomet Holdings		2016-01-26	Health Care	Health Care Equipment	99.58	101.74	99.37	102.10	1469600
ZION	Zions Bancorp		2016-01-26	Financials	Regional Banks	20.74	21.25	20.73	21.76	6930500
ZTS	Zoetis	2013-06-21	2016-01-26	Health Care	Pharmaceuticals	43.30	43.87	43.15	44.06	3797500
AIV	Apartment Investment & Mgmt		2016-01-26	Real Estate	REITs	37.78	38.73	37.75	38.73	1050200
A	Agilent Technologies Inc		2016-01-27	Health Care	Health Care Equipment	37.39	37.05	36.81	37.92	1479400
AAL	American Airlines Group	2015-03-23	2016-01-27	Industrials	Airlines	40.15	39.69	39.48	40.87	10186000
GIS	General Mills	1969-03-31	2016-01-12	Consumer Staples	Packaged Foods & Meats	56.21	56.37	55.82	56.45	3511300
GLW	Corning Inc.		2016-01-12	Information Technology	Electronic Components	17.49	17.34	17.11	17.61	14399600
GM	General Motors	2013-06-06	2016-01-12	Consumer Discretionary	Automobile Manufacturers	30.63	30.30	29.80	30.75	13398900
GOOG	Alphabet Inc Class C		2016-01-12	Information Technology	Internet Software & Services	721.68	726.07	717.32	728.75	2024500
GOOGL	Alphabet Inc Class A	2014-04-03	2016-01-12	Information Technology	Internet Software & Services	740.75	745.34	736.43	748.34	2340800
GPC	Genuine Parts	1973-12-31	2016-01-12	Consumer Discretionary	Specialty Stores	79.55	79.64	78.65	80.00	875200
GPN	Global Payments Inc	2016-04-25	2016-01-12	Information Technology	Data Processing & Outsourced Services	59.12	58.52	57.01	59.16	3306700
GPS	Gap (The)	1986-08-31	2016-01-12	Consumer Discretionary	Apparel Retail	22.85	22.85	22.37	23.22	6084700
GRMN	Garmin Ltd.	2012-12-12	2016-01-12	Consumer Discretionary	Consumer Electronics	33.65	33.15	32.72	33.71	1729800
GS	Goldman Sachs Group		2016-01-12	Financials	Investment Banking & Brokerage	166.89	165.71	163.30	168.18	4441300
GT	Goodyear Tire & Rubber		2016-01-12	Consumer Discretionary	Tires & Rubber	29.16	29.12	28.15	29.59	5360800
GWW	Grainger (W.W.) Inc.	1981-06-30	2016-01-12	Industrials	Industrial Materials	189.60	187.65	185.02	191.88	1166300
HAL	Halliburton Co.		2016-01-12	Energy	Oil & Gas Equipment & Services	31.95	31.47	30.61	32.10	10981400
HAR	Harman Int'l Industries		2016-01-12	Consumer Discretionary	Consumer Electronics	87.10	86.29	84.80	88.38	713300
HAS	Hasbro Inc.	1984-09-30	2016-01-12	Consumer Discretionary	Leisure Products	70.29	70.83	69.82	70.98	1054500
HBAN	Huntington Bancshares		2016-01-12	Financials	Banks	10.18	10.18	9.97	10.21	11974700
HBI	Hanesbrands Inc	2015-03-20	2016-01-12	Consumer Discretionary	Apparel, Accessories & Luxury Goods	30.95	30.62	29.97	31.20	2934700
HCA	HCA Holdings	2015-01-27	2016-01-12	Health Care	Health Care Facilities	68.51	66.65	65.51	69.01	5274700
HCN	Welltower Inc.	2009-01-30	2016-01-12	Real Estate	REITs	68.83	68.03	67.70	68.96	2304100
HCP	HCP Inc.	2008-03-31	2016-01-12	Real Estate	REITs	36.72	36.85	36.29	37.00	4847200
HD	Home Depot	1988-03-31	2016-01-12	Consumer Discretionary	Home Improvement Retail	126.78	127.49	125.83	128.80	5695700
HES	Hess Corporation	1984-05-31	2016-01-12	Energy	Integrated Oil & Gas	42.49	39.60	38.80	42.82	6291100
HIG	Hartford Financial Svc.Gp.		2016-01-12	Financials	Property & Casualty Insurance	41.35	41.37	40.70	41.48	2872900
HOG	Harley-Davidson		2016-01-12	Consumer Discretionary	Motorcycle Manufacturers	43.40	42.35	41.85	43.64	3639900
HOLX	Hologic	2016-03-30	2016-01-12	Health Care	Health Care Equipment	36.25	36.65	35.97	36.67	2151300
HON	Honeywell Int'l Inc.	1964-03-31	2016-01-12	Industrials	Industrial Conglomerates	99.24	99.17	97.83	99.59	3146700
HP	Helmerich & Payne		2016-01-12	Energy	Oil & Gas Drilling	46.75	46.03	44.40	47.31	3775400
HPE	Hewlett Packard Enterprise	2015-11-02	2016-01-12	Information Technology	Technology Hardware, Storage & Peripherals	13.35	13.26	13.09	13.42	12458500
HPQ	HP Inc.	1974-12-31	2016-01-12	Information Technology	Computer Hardware	10.76	10.82	10.57	10.89	16629500
HRB	Block H&R	1986-11-30	2016-01-12	Financials	Consumer Finance	32.63	32.32	31.91	32.63	1849500
HRL	Hormel Foods Corp.	2009-03-04	2016-01-12	Consumer Staples	Packaged Foods & Meats	78.76	79.51	78.42	79.74	2729200
HRS	Harris Corporation	2008-09-22	2016-01-12	Information Technology	Telecommunications Equipment	87.32	88.91	86.46	89.17	1948300
HSIC	Henry Schein	2015-03-17	2016-01-12	Health Care	Health Care Distributors	147.50	146.45	145.45	148.90	753700
HST	Host Hotels & Resorts	2007-03-20	2016-01-12	Real Estate	REITs	14.92	14.33	14.23	15.00	13354100
HSY	The Hershey Company		2016-01-12	Consumer Staples	Packaged Foods & Meats	84.99	85.01	84.01	85.20	843300
HUM	Humana Inc.		2016-01-12	Health Care	Managed Health Care	169.55	168.83	167.62	172.00	1397000
IBM	International Business Machines		2016-01-12	Information Technology	IT Consulting & Other Services	133.65	132.90	131.13	133.78	5078700
ICE	Intercontinental Exchange	2007-09-26	2016-01-12	Financials	Diversified Financial Services	255.00	253.87	250.56	255.88	3620000
IDXX	IDEXX Laboratories	2017-01-05	2016-01-12	Health Care	Health Care Equipment	68.95	69.26	68.65	69.78	454400
IFF	Intl Flavors & Fragrances	1976-03-31	2016-01-12	Materials	Specialty Chemicals	118.67	118.33	117.35	119.57	630500
ILMN	Illumina Inc	2015-11-19	2016-01-12	Health Care	Life Sciences Tools & Services	167.16	168.64	163.05	169.96	1768700
INTC	Intel Corp.	1976-12-31	2016-01-12	Information Technology	Semiconductors	32.76	32.68	32.27	32.89	28587700
INTU	Intuit Inc.	2000-12-05	2016-01-12	Information Technology	Internet Software & Services	94.69	94.85	93.56	95.16	1300800
IP	International Paper		2016-01-12	Materials	Paper Packaging	36.72	36.35	35.95	36.88	3960200
IPG	Interpublic Group	1992-10-01	2016-01-12	Consumer Discretionary	Advertising	22.08	22.05	21.80	22.24	4077300
IR	Ingersoll-Rand PLC	2010-11-17	2016-01-12	Industrials	Industrial Conglomerates	52.04	52.32	51.41	52.61	2044900
IRM	Iron Mountain Incorporated	2009-01-06	2016-01-12	Real Estate	REITs	26.07	25.37	25.17	26.14	1076000
ISRG	Intuitive Surgical Inc.	2008-06-02	2016-01-12	Health Care	Health Care Equipment	544.66	542.12	535.00	547.13	305400
ITW	Illinois Tool Works	1986-02-28	2016-01-12	Industrials	Industrial Machinery	84.09	83.79	82.57	84.52	2132700
IVZ	Invesco Ltd.	2008-08-21	2016-01-12	Financials	Asset Management & Custody Banks	30.25	29.80	29.20	30.38	4515200
JBHT	J. B. Hunt Transport Services	2015-07-01	2016-01-12	Industrials	Trucking	69.09	67.71	67.36	70.41	1896300
JCI	Johnson Controls International	2010-08-27	2016-01-12	Industrials	Building Products	30.80	30.57	30.33	31.30	4649900
JEC	Jacobs Engineering Group	2007-10-26	2016-01-12	Industrials	Industrial Conglomerates	38.90	39.06	38.29	39.17	1205600
AIZ	Assurant Inc	2007-04-10	2016-01-19	Financials	Multi-line Insurance	79.12	78.52	78.08	79.61	975800
AJG	Arthur J. Gallagher & Co.	2016-05-31	2016-01-19	Financials	Insurance Brokers	37.99	37.19	37.03	38.09	1022000
AKAM	Akamai Technologies Inc	2007-07-12	2016-01-19	Information Technology	Internet Software & Services	44.82	45.44	43.75	45.64	3590100
ALB	Albemarle Corp	2016-07-01	2016-01-19	Materials	Specialty Chemicals	48.48	48.42	47.57	49.50	1699800
ALK	Alaska Air Group Inc	2016-05-13	2016-01-19	Industrials	Airlines	69.42	67.05	66.64	69.74	2205100
ALL	Allstate Corp		2016-01-19	Financials	Property & Casualty Insurance	59.02	58.44	58.06	59.35	3082900
ALLE	Allegion	2013-12-02	2016-01-19	Industrials	Building Products	60.05	58.01	57.28	60.21	1000000
ALXN	Alexion Pharmaceuticals	2012-05-25	2016-01-19	Health Care	Biotechnology	162.59	156.75	152.23	163.71	2396100
AMAT	Applied Materials Inc		2016-01-19	Information Technology	Semiconductor Equipment	16.36	16.45	16.32	16.76	21473700
AME	AMETEK Inc	2013-09-23	2016-01-19	Industrials	Electrical Components & Equipment	48.46	47.42	46.97	48.47	1202700
AMG	Affiliated Managers Group Inc	2014-07-01	2016-01-19	Financials	Asset Management & Custody Banks	129.92	128.61	126.70	131.87	864400
AMGN	Amgen Inc	1992-01-02	2016-01-19	Health Care	Biotechnology	153.45	151.30	148.23	154.62	4382200
AMP	Ameriprise Financial		2016-01-19	Financials	Asset Management & Custody Banks	94.61	92.54	91.69	94.61	1090900
AMT	American Tower Corp A	2007-11-19	2016-01-19	Real Estate	Specialized REITs	89.76	90.91	89.60	93.53	4084300
AMZN	Amazon.com Inc	2005-11-18	2016-01-19	Consumer Discretionary	Internet & Direct Marketing Retail	577.09	574.48	566.45	584.00	4807200
AN	AutoNation Inc		2016-01-19	Consumer Discretionary	Specialty Stores	46.75	44.55	43.53	47.49	1913900
ANTM	Anthem Inc.		2016-01-19	Health Care	Managed Health Care	136.67	136.85	133.81	137.90	2301400
AON	Aon plc		2016-01-19	Financials	Insurance Brokers	86.76	85.98	85.57	87.08	1089400
APA	Apache Corporation		2016-01-19	Energy	Oil & Gas Exploration & Production	35.50	34.48	33.80	35.69	8317500
APC	Anadarko Petroleum Corp		2016-01-19	Energy	Oil & Gas Exploration & Production	32.05	30.85	30.45	32.84	13316100
APD	Air Products & Chemicals Inc	1985-04-30	2016-01-19	Materials	Industrial Gases	118.79	119.59	117.33	120.14	1939400
APH	Amphenol Corp	2008-09-30	2016-01-19	Information Technology	Electronic Components	46.02	45.42	45.14	46.59	3286800
ARNC	Arconic Inc	1964-03-31	2016-01-19	Industrials	Aerospace & Defense	6.98	6.74	6.56	7.02	23096300
ATVI	Activision Blizzard	2015-08-31	2016-01-19	Information Technology	Home Entertainment Software	35.52	35.15	34.70	35.63	5843600
AVB	AvalonBay Communities, Inc.	2007-01-10	2016-01-19	Real Estate	Residential REITs	177.03	178.35	175.49	179.13	1134800
AVGO	Broadcom	2014-05-08	2016-01-19	Information Technology	Semiconductors	122.76	120.07	119.01	124.80	5477300
AVY	Avery Dennison Corp	1987-12-31	2016-01-19	Materials	Paper Packaging	59.65	58.97	58.36	59.65	787500
AWK	American Water Works Company Inc	2016-03-04	2016-01-19	Utilities	Water Utilities	60.61	61.01	60.47	61.36	1087200
AXP	American Express Co	1976-06-30	2016-01-19	Financials	Consumer Finance	63.41	62.64	62.24	63.79	7652100
AYI	Acuity Brands Inc	2016-05-03	2016-01-19	Industrials	Electrical Components & Equipment	204.84	206.51	202.91	207.35	733200
AZO	AutoZone Inc		2016-01-19	Consumer Discretionary	Specialty Stores	712.97	715.71	704.01	718.13	346800
BA	Boeing Company		2016-01-19	Industrials	Aerospace & Defense	127.06	126.06	125.11	127.22	5478900
BAC	Bank of America Corp	1976-06-30	2016-01-19	Financials	Banks	14.69	14.24	14.01	14.79	185727400
BAX	Baxter International Inc.	1972-09-30	2016-01-19	Health Care	Health Care Equipment	35.45	35.36	34.92	35.50	6271000
BBBY	Bed Bath & Beyond		2016-01-19	Consumer Discretionary	Specialty Stores	44.16	43.22	42.55	44.25	2523600
BBT	BB&T Corporation		2016-01-19	Financials	Banks	33.70	32.92	32.58	33.70	5833500
BBY	Best Buy Co. Inc.		2016-01-19	Consumer Discretionary	Computer & Electronics Retail	27.05	25.87	25.40	27.10	10110500
BCR	Bard (C.R.) Inc.	1975-06-30	2016-01-19	Health Care	Health Care Equipment	179.02	178.69	177.75	180.88	547000
BDX	Becton Dickinson	1972-09-30	2016-01-19	Health Care	Health Care Equipment	143.83	142.50	141.38	144.35	1258400
BEN	Franklin Resources		2016-01-19	Financials	Asset Management & Custody Banks	33.17	33.05	32.57	33.54	5794800
BHI	Baker Hughes Inc		2016-01-19	Energy	Oil & Gas Equipment & Services	40.11	39.79	39.26	40.87	3032300
BIIB	BIOGEN IDEC Inc.		2016-01-19	Health Care	Biotechnology	276.98	269.85	264.72	276.99	2209600
BK	The Bank of New York Mellon Corp.		2016-01-19	Financials	Banks	36.38	35.93	35.72	36.49	8179000
BLK	BlackRock	2011-04-04	2016-01-19	Financials	Asset Management & Custody Banks	300.40	294.00	290.48	301.76	1070400
BLL	Ball Corp	1984-10-31	2016-01-19	Materials	Metal & Glass Containers	69.45	69.34	68.40	70.35	2341400
BMY	Bristol-Myers Squibb		2016-01-19	Health Care	Health Care Distributors	63.61	63.21	62.56	64.43	8463200
BSX	Boston Scientific		2016-01-19	Health Care	Health Care Equipment	18.03	17.57	17.40	18.33	15022900
BWA	BorgWarner	2011-12-19	2016-01-19	Consumer Discretionary	Auto Parts & Equipment	31.51	30.34	30.02	31.54	4726000
BXP	Boston Properties		2016-01-19	Real Estate	REITs	119.82	119.33	118.21	120.41	602800
C	Citigroup Inc.	1988-05-31	2016-01-19	Financials	Banks	42.85	41.94	41.66	43.12	39032700
CA	CA, Inc.	1987-07-31	2016-01-19	Information Technology	Systems Software	26.77	26.10	25.78	26.89	4204100
CAG	ConAgra Foods Inc.	1983-08-31	2016-01-19	Consumer Staples	Packaged Foods & Meats	39.25	38.87	38.72	39.41	5831800
CAH	Cardinal Health Inc.		2016-01-19	Health Care	Health Care Distributors	82.20	81.58	80.37	82.28	2561200
CAT	Caterpillar Inc.		2016-01-19	Industrials	Construction & Farm Machinery & Heavy Trucks	60.26	59.03	58.48	60.54	8501100
CB	Chubb Limited	2010-07-15	2016-01-19	Financials	Property & Casualty Insurance	110.96	110.87	109.05	111.68	5347900
TJX	TJX Companies Inc.	1985-09-30	2016-01-04	Consumer Discretionary	Apparel Retail	69.89	70.83	69.57	70.87	3758800
TMK	Torchmark Corp.	1989-04-30	2016-01-04	Financials	Life & Health Insurance	56.02	56.32	55.24	56.35	977600
TMO	Thermo Fisher Scientific		2016-01-04	Health Care	Health Care Equipment	139.45	138.75	137.32	140.15	3287500
TRIP	TripAdvisor	2011-12-21	2016-01-04	Consumer Discretionary	Internet & Direct Marketing Retail	83.64	82.98	82.02	83.76	1733900
TROW	T. Rowe Price Group		2016-01-04	Financials	Diversified Financial Services	69.93	70.19	69.17	70.21	2353500
TRV	The Travelers Companies Inc.		2016-01-04	Financials	Property & Casualty Insurance	110.71	109.97	108.73	110.96	2846000
TSCO	Tractor Supply Company	2014-01-24	2016-01-04	Consumer Discretionary	Specialty Retail	83.50	83.75	82.75	84.50	1757300
TSN	Tyson Foods		2016-01-04	Consumer Staples	Packaged Foods & Meats	52.44	52.96	52.38	53.11	3567500
TSO	Tesoro Petroleum Co.	2007-09-27	2016-01-04	Energy	Oil & Gas Refining & Marketing & Transportation	104.83	107.10	104.78	109.24	2987700
TSS	Total System Services	2008-01-02	2016-01-04	Information Technology	Internet Software & Services	48.96	48.24	47.69	48.98	1893500
TWX	Time Warner Inc.		2016-01-04	Consumer Discretionary	Broadcasting & Cable TV	63.74	64.92	63.50	64.99	8369200
TXN	Texas Instruments		2016-01-04	Information Technology	Semiconductors	53.55	54.34	53.37	54.34	7915400
TXT	Textron Inc.	1978-12-31	2016-01-04	Industrials	Industrial Conglomerates	41.34	41.50	40.79	41.52	1658200
UAA	Under Armour	2016-03-25	2016-01-04	Consumer Discretionary	Apparel, Accessories & Luxury Goods	79.67	79.66	78.45	80.12	9240600
UAL	United Continental Holdings	2015-09-03	2016-01-04	Industrials	Airlines	55.79	55.61	54.86	56.34	5693200
UDR	UDR Inc	2016-03-07	2016-01-04	Real Estate	Residential REITs	37.52	36.97	36.66	37.57	1655700
UHS	Universal Health Services, Inc.	2014-09-20	2016-01-04	Health Care	Health Care Facilities	117.46	117.92	116.50	119.19	682600
ULTA	Ulta Salon Cosmetics & Fragrance Inc	2016-04-18	2016-01-04	Consumer Discretionary	Specialty Stores	182.67	181.81	180.46	184.60	1196000
UNH	United Health Group Inc.	1994-07-01	2016-01-04	Health Care	Managed Health Care	116.91	116.46	114.53	116.91	4991000
UNM	Unum Group	1994-03-01	2016-01-04	Financials	Diversified Financial Services	32.36	32.75	32.24	32.75	1295300
UNP	Union Pacific		2016-01-04	Industrials	Railroads	76.87	78.97	76.13	79.04	6902600
UPS	United Parcel Service		2016-01-04	Industrials	Air Freight & Logistics	95.34	94.84	94.06	95.40	3730800
URBN	Urban Outfitters	2010-02-08	2016-01-04	Consumer Discretionary	Apparel Retail	22.40	22.75	22.00	23.12	2520800
URI	United Rentals, Inc.	2014-09-20	2016-01-04	Industrials	Trading Companies & Distributors	71.11	70.76	68.73	71.51	2257300
USB	U.S. Bancorp		2016-01-04	Financials	Banks	41.75	41.48	41.11	41.82	9258100
UTX	United Technologies		2016-01-04	Industrials	Industrial Conglomerates	94.45	95.57	93.96	95.64	5382200
V	Visa Inc.	2009-12-21	2016-01-04	Information Technology	Internet Software & Services	76.06	75.70	75.01	76.38	13476800
VAR	Varian Medical Systems	2007-02-12	2016-01-04	Health Care	Health Care Equipment	79.73	78.65	78.08	80.25	1205800
VFC	V.F. Corp.	1979-06-30	2016-01-04	Consumer Discretionary	Apparel, Accessories & Luxury Goods	60.69	60.87	60.26	61.13	3618300
VIAB	Viacom Inc.		2016-01-04	Consumer Discretionary	Broadcasting & Cable TV	40.60	40.82	39.94	40.83	3810600
VLO	Valero Energy		2016-01-04	Energy	Oil & Gas Refining & Marketing & Transportation	70.38	69.94	68.71	71.67	6629200
VMC	Vulcan Materials		2016-01-04	Materials	Construction Materials	93.50	92.42	89.91	93.50	1571600
VNO	Vornado Realty Trust		2016-01-04	Real Estate	REITs	98.90	98.42	97.49	99.33	677900
VRSK	Verisk Analytics	2015-10-08	2016-01-04	Industrials	Research & Consulting Services	75.36	75.30	74.41	75.36	1344600
VRSN	Verisign Inc.		2016-01-04	Information Technology	Internet Software & Services	85.69	83.95	82.44	86.15	1540200
VRTX	Vertex Pharmaceuticals Inc	2013-09-23	2016-01-04	Health Care	Biotechnology	123.03	122.89	121.04	123.87	2217600
VTR	Ventas Inc	2009-03-04	2016-01-04	Real Estate	REITs	56.00	56.74	55.51	56.80	2820900
VZ	Verizon Communications	1983-11-30	2016-01-04	Telecommunications Services	Integrated Telecommunications Services	45.67	45.87	45.36	45.91	17821600
WAT	Waters Corporation		2016-01-04	Health Care	Health Care Distributors	132.56	130.35	129.13	133.02	497200
WBA	Walgreens Boots Alliance	1979-12-31	2016-01-04	Consumer Staples	Drug Retail	83.70	83.05	82.12	83.77	6347600
WDC	Western Digital	2009-07-01	2016-01-04	Information Technology	Computer Storage & Peripherals	59.32	60.40	58.86	60.52	3024400
WEC	Wec Energy Group Inc	2008-10-31	2016-01-04	Utilities	Electric Utilities	50.93	51.32	50.53	51.32	1877400
WFC	Wells Fargo	1976-06-30	2016-01-04	Financials	Banks	53.09	52.91	52.30	53.27	25985400
WFM	Whole Foods Market		2016-01-04	Consumer Staples	Food Retail	33.19	33.27	32.67	33.29	4176300
WHR	Whirlpool Corp.		2016-01-04	Consumer Discretionary	Household Appliances	144.40	148.09	142.60	148.19	1097700
WM	Waste Management Inc.		2016-01-04	Industrials	Environmental Services	52.60	52.45	52.00	52.61	2067400
WMB	Williams Cos.	1975-03-31	2016-01-04	Energy	Oil & Gas Exploration & Production	25.52	26.24	25.32	26.59	10992700
WMT	Wal-Mart Stores	1982-08-31	2016-01-04	Consumer Staples	Hypermarkets & Super Centers	60.50	61.46	60.36	61.49	11989200
WRK	WestRock Company		2016-01-04	Materials	Paper Packaging	44.81	45.52	44.40	45.53	1646300
WU	Western Union Co		2016-01-04	Information Technology	Internet Software & Services	17.56	17.62	17.38	17.64	5887800
WY	Weyerhaeuser Corp.		2016-01-04	Real Estate	REITs	29.51	29.83	29.44	29.86	3556800
WYN	Wyndham Worldwide		2016-01-04	Consumer Discretionary	Hotels, Resorts & Cruise Lines	71.39	70.88	70.09	71.46	1626800
WYNN	Wynn Resorts Ltd	2008-11-14	2016-01-04	Consumer Discretionary	Casinos & Gaming	67.03	68.77	64.64	69.27	4249800
AAP	Advance Auto Parts	2015-07-09	2016-01-27	Consumer Discretionary	Automotive Retail	151.15	151.52	150.18	154.06	987900
